University,Department,Name,Position,Link,Email,Research Focus
Berkeley,Dept of Agricultural & Resource Economics,Ethan Ligon,N/A,https://vcresearch.berkeley.edu/faculty/ethan-ligon,N/A,N/A
Berkeley,Dept of Chemistry,David Limmer,N/A,https://vcresearch.berkeley.edu/faculty/david-limmer,N/A,N/A
Berkeley,Dept of Mathematics,Lin Lin,N/A,https://vcresearch.berkeley.edu/faculty/lin-lin,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Liwei Lin,N/A,https://vcresearch.berkeley.edu/faculty/liwei-lin,N/A,N/A
Berkeley,School of Optometry,Meng C. Lin,N/A,https://vcresearch.berkeley.edu/faculty/meng-c-lin,N/A,N/A
Berkeley,Dept of Mathematics,Michael J. Lindsey,N/A,https://vcresearch.berkeley.edu/faculty/michael-j-lindsey,N/A,N/A
Berkeley,School of Education,Marcia C. Linn,N/A,https://vcresearch.berkeley.edu/faculty/marcia-linn,N/A,N/A
Berkeley,School of Law,Katerina Linos,N/A,https://vcresearch.berkeley.edu/faculty/katerina-linos,N/A,N/A
Berkeley,Dept of Integrative Biology,Jere Lipps,N/A,https://vcresearch.berkeley.edu/faculty/jere-lipps,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Polina Lishko,N/A,https://vcresearch.berkeley.edu/faculty/polina-lishko,N/A,N/A
Berkeley,Division of Computer Science (EECS),Jennifer Listgarten,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-listgarten,N/A,N/A
Berkeley,Dept of Political Science,Andrew Little,N/A,https://vcresearch.berkeley.edu/faculty/andrew-little,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Chunlei Liu,N/A,https://vcresearch.berkeley.edu/faculty/chunlei-liu,N/A,N/A
Berkeley,School of Public Health,Fenyong Liu,N/A,https://vcresearch.berkeley.edu/faculty/fenyong-liu,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Tsu-Jae Liu,N/A,https://vcresearch.berkeley.edu/faculty/tsu-jae-liu,N/A,N/A
Berkeley,Dept of Anthropology,Xin Liu,N/A,https://vcresearch.berkeley.edu/faculty/xin-liu,N/A,N/A
Berkeley,School of Optometry,Yue Liu,N/A,https://vcresearch.berkeley.edu/faculty/yue-liu,N/A,N/A
Berkeley,Haas School of Business,Dmitry Livdan,N/A,https://vcresearch.berkeley.edu/faculty/dmitry-livdan,N/A,N/A
Berkeley,Dept of Integrative Biology,Lúcia Lohmann,N/A,https://vcresearch.berkeley.edu/faculty/lucia-lohmann,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Jeffrey R. Long,N/A,https://vcresearch.berkeley.edu/faculty/jeffrey-long,N/A,N/A
Berkeley,Dept of Sociology,Yan Long,N/A,https://vcresearch.berkeley.edu/faculty/yan-long,N/A,N/A
Berkeley,Dept of Art Practice,Darian Longmire,N/A,https://vcresearch.berkeley.edu/faculty/darian-longmire,N/A,N/A
Berkeley,Dept of Integrative Biology,Cindy Looy,N/A,https://vcresearch.berkeley.edu/faculty/cindy-looy,N/A,N/A
Berkeley,Dept of Mathematics,John Lott,N/A,https://vcresearch.berkeley.edu/faculty/john-lott,N/A,N/A
Berkeley,Dept of Physics,Steven Louie,N/A,https://vcresearch.berkeley.edu/faculty/steven-louie,N/A,N/A
Berkeley,School of Social Welfare,Kristina Lovato,N/A,https://vcresearch.berkeley.edu/faculty/kristina-lovato,N/A,N/A
Berkeley,Dept of History of Art,Margaretta Markle Lovell,N/A,https://vcresearch.berkeley.edu/faculty/margaretta-markle-lovell,N/A,N/A
Berkeley,Dept of Sociology,Mara Loveman,N/A,https://vcresearch.berkeley.edu/faculty/mara-loveman,N/A,N/A
Berkeley,Dept of Astronomy,Jessica Lu,N/A,https://vcresearch.berkeley.edu/faculty/jessica-lu,N/A,N/A
Berkeley,School of Public Health,Michael C. Lu,N/A,https://vcresearch.berkeley.edu/faculty/michael-c-lu,N/A,N/A
Berkeley,Dept of Astronomy,Wenbin Lu,N/A,https://vcresearch.berkeley.edu/faculty/wenbin-lu,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Sheng Luan,N/A,https://vcresearch.berkeley.edu/faculty/sheng-luan,N/A,N/A
Berkeley,Dept of Middle Eastern Languages & Cultures,Rita Lucarelli,N/A,https://vcresearch.berkeley.edu/faculty/rita-lucarelli,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Bronwyn Lucas,N/A,https://vcresearch.berkeley.edu/faculty/bronwyn-lucas,N/A,N/A
Berkeley,Dept of Sociology,Samuel Lucas,N/A,https://vcresearch.berkeley.edu/faculty/samuel-lucas,N/A,N/A
Berkeley,Dept of Comparative Literature,Michael Lucey,N/A,https://vcresearch.berkeley.edu/faculty/michael-lucey,N/A,N/A
Berkeley,Dept of Physics,Kam-Biu Luk,N/A,https://vcresearch.berkeley.edu/faculty/kam-biu-luk,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Ellen Lumpkin,N/A,https://vcresearch.berkeley.edu/faculty/ellen-lumpkin,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Kunxin Luo,N/A,https://vcresearch.berkeley.edu/faculty/kunxin-luo,N/A,N/A
Berkeley,Division of Computer Science (EECS),Michael (Miki) Lustig,N/A,https://vcresearch.berkeley.edu/faculty/michael-miki-lustig,N/A,N/A
Berkeley,Dept of English,Colleen Lye,N/A,https://vcresearch.berkeley.edu/faculty/colleen-lye,N/A,N/A
Berkeley,Haas School of Business,Rich Lyons,N/A,https://vcresearch.berkeley.edu/faculty/rich-lyons,N/A,N/A
Berkeley,Dept of Astronomy,Chung-Pei Ma,N/A,https://vcresearch.berkeley.edu/faculty/chung-pei-ma,N/A,N/A
Berkeley,Dept of Physics,Eric Yue Ma,N/A,https://vcresearch.berkeley.edu/faculty/eric-yue-ma,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Fai Ma,N/A,https://vcresearch.berkeley.edu/faculty/fai-ma,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Roya Maboudian,N/A,https://vcresearch.berkeley.edu/faculty/roya-maboudian,N/A,N/A
Berkeley,Dept of City & Regional Planning,Elizabeth Macdonald,N/A,https://vcresearch.berkeley.edu/faculty/elizabeth-macdonald,N/A,N/A
Berkeley,Dept of Philosophy,John MacFarlane,N/A,https://vcresearch.berkeley.edu/faculty/john-macfarlane,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Terry E. Machen,N/A,https://vcresearch.berkeley.edu/faculty/terry-e-machen,N/A,N/A
Berkeley,Dept of Economics,Jeffrey MacKie-Mason,N/A,https://vcresearch.berkeley.edu/faculty/jeffrey-mackie-mason,N/A,N/A
Berkeley,Dept of History,Emily Mackil,N/A,https://vcresearch.berkeley.edu/faculty/emily-mackil,N/A,N/A
Berkeley,Dept of Ancient Greek & Roman Studies,Duncan MacRae,N/A,https://vcresearch.berkeley.edu/faculty/duncan-macrae,N/A,N/A
Berkeley,School of Public Health,Kristine Madsen,N/A,https://vcresearch.berkeley.edu/faculty/kristine-madsen,N/A,N/A
Berkeley,School of Public Health,Isabel Madzorera,N/A,https://vcresearch.berkeley.edu/faculty/isabel-madzorera,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Jeremy Magruder,N/A,https://vcresearch.berkeley.edu/faculty/jeremy-magruder,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Aprajit Mahajan,N/A,https://vcresearch.berkeley.edu/faculty/aprajit-mahajan,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Michel Maharbiz,N/A,https://vcresearch.berkeley.edu/faculty/michel-maharbiz,N/A,N/A
Berkeley,Dept of Anthropology,Lisa Maher,N/A,https://vcresearch.berkeley.edu/faculty/lisa-maher,N/A,N/A
Berkeley,School of Education,Jabari Mahiri,N/A,https://vcresearch.berkeley.edu/faculty/jabari-mahiri,N/A,N/A
Berkeley,Dept of Demography,Ayesha S. Mahmud,N/A,https://vcresearch.berkeley.edu/faculty/ayesha-mahmud,N/A,N/A
Berkeley,Dept of Chemistry,Thomas Maimone,N/A,https://vcresearch.berkeley.edu/faculty/thomas-maimone,N/A,N/A
Berkeley,Dept of History,Ussama Makdisi,N/A,https://vcresearch.berkeley.edu/faculty/ussama-makdisi,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Simo Mäkiharju,N/A,https://vcresearch.berkeley.edu/faculty/simo-makiharju,N/A,N/A
Berkeley,Division of Computer Science (EECS),Jitendra Malik,N/A,https://vcresearch.berkeley.edu/faculty/jitendra-malik,N/A,N/A
Berkeley,Dept of Economics,Ulrike Malmendier,N/A,https://vcresearch.berkeley.edu/faculty/ulrike-malmendier,N/A,N/A
Berkeley,Dept of Ethnic Studies,Salar Mameni,N/A,https://vcresearch.berkeley.edu/faculty/salar-mameni,N/A,N/A
Berkeley,Dept of Philosophy,Paolo Mancosu,N/A,https://vcresearch.berkeley.edu/faculty/paolo-mancosu,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Kranthi K. Mandadapu,N/A,https://vcresearch.berkeley.edu/faculty/kranthi-mandadapu,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Michael Manga,N/A,https://vcresearch.berkeley.edu/faculty/michael-manga,N/A,N/A
Berkeley,Haas School of Business,Gustavo Manso,N/A,https://vcresearch.berkeley.edu/faculty/gustavo-manso,N/A,N/A
Berkeley,Dept of Ethnic Studies,Beatriz Manz,N/A,https://vcresearch.berkeley.edu/faculty/beatriz-manz,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Philip Marcus,N/A,https://vcresearch.berkeley.edu/faculty/philip-marcus,N/A,N/A
Berkeley,Dept of Astronomy,Raffaella Margutti,N/A,https://vcresearch.berkeley.edu/faculty/raffaella-margutti,N/A,N/A
Berkeley,"Dept of Theater, Dance, and Performance Studies",Angela Marino,N/A,https://vcresearch.berkeley.edu/faculty/angela-marino,N/A,N/A
Berkeley,Dept of Mathematics,Andrew Marks,N/A,https://vcresearch.berkeley.edu/faculty/andrew-marks,N/A,N/A
Berkeley,Dept of Chemistry,Michael A. Marletta,N/A,https://vcresearch.berkeley.edu/faculty/michael-marletta,N/A,N/A
Berkeley,Dept of English,David Marno,N/A,https://vcresearch.berkeley.edu/faculty/david-marno,N/A,N/A
Berkeley,Dept of Chemistry,Susan Marqusee,N/A,https://vcresearch.berkeley.edu/faculty/susan-marqusee,N/A,N/A
Berkeley,Dept of Bioengineering,Gerard Marriott,N/A,https://vcresearch.berkeley.edu/faculty/gerard-marriott,N/A,N/A
Berkeley,School of Public Health,Cassondra Marshall,N/A,https://vcresearch.berkeley.edu/faculty/cassondra-marshall,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Charles Marshall,N/A,https://vcresearch.berkeley.edu/faculty/charles-marshall,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Megan Martik,N/A,https://vcresearch.berkeley.edu/faculty/megan-martik,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Andreas Martin,N/A,https://vcresearch.berkeley.edu/faculty/andreas-martin,N/A,N/A
Berkeley,Dept of Integrative Biology,Christopher Martin,N/A,https://vcresearch.berkeley.edu/faculty/christopher-martin,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Lane W. Martin,N/A,https://vcresearch.berkeley.edu/faculty/lane-w-martin,N/A,N/A
Berkeley,Dept of History,Waldo Martin,N/A,https://vcresearch.berkeley.edu/faculty/waldo-martin,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Norma Cecilia Martinez-Gomez,N/A,https://vcresearch.berkeley.edu/faculty/norma-cecilia-martinez-gomez,N/A,N/A
Berkeley,Haas School of Business,Alexandre Mas,N/A,https://vcresearch.berkeley.edu/faculty/alexandre-mas,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Michael Mascarenhas,N/A,https://vcresearch.berkeley.edu/faculty/michael-mascarenhas,N/A,N/A
Berkeley,Dept of Rhetoric,Michael Mascuch,N/A,https://vcresearch.berkeley.edu/faculty/michael-mascuch,N/A,N/A
Berkeley,Dept of Comparative Literature,Roni Masel,N/A,https://vcresearch.berkeley.edu/faculty/roni-masel,N/A,N/A
Berkeley,Dept of Psychology,Christina Maslach,N/A,https://vcresearch.berkeley.edu/faculty/christina-maslach,N/A,N/A
Berkeley,Dept of French,Susan Maslan,N/A,https://vcresearch.berkeley.edu/faculty/susan-maslan,N/A,N/A
Berkeley,Dept of Industrial Engineering & Operations Research,Thibaut Mastrolia,N/A,https://vcresearch.berkeley.edu/faculty/thibaut-mastrolia,N/A,N/A
Berkeley,Dept of Political Science,Aila Matanock,N/A,https://vcresearch.berkeley.edu/faculty/aila-matanock,N/A,N/A
Berkeley,Dept of Music,Nicholas Mathew,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-mathew,N/A,N/A
Berkeley,Dept of Chemistry,Richard A. Mathies,N/A,https://vcresearch.berkeley.edu/faculty/richard-mathies,N/A,N/A
Berkeley,Dept of Slavic Languages and Literatures,Olga Matich,N/A,https://vcresearch.berkeley.edu/faculty/olga-matich,N/A,N/A
Berkeley,Dept of Political Science,Michaela Mattes,N/A,https://vcresearch.berkeley.edu/faculty/michaela-mattes,N/A,N/A
Berkeley,Dept of Psychology,Iris Mauss,N/A,https://vcresearch.berkeley.edu/faculty/iris-mauss,N/A,N/A
Berkeley,Dept of History,Maria Mavroudi,N/A,https://vcresearch.berkeley.edu/faculty/maria-mavroudi,N/A,N/A
Berkeley,Haas School of Business,Peter Maxted,N/A,https://vcresearch.berkeley.edu/faculty/peter-maxted,N/A,N/A
Berkeley,School of Law,Laurent Mayali,N/A,https://vcresearch.berkeley.edu/faculty/laurent-mayali,N/A,N/A
Berkeley,Dept of History,Massimo Mazzotti,N/A,https://vcresearch.berkeley.edu/faculty/massimo-mazzotti,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Bryan D. McCloskey,N/A,https://vcresearch.berkeley.edu/faculty/bryan-mccloskey,N/A,N/A
Berkeley,Dept of Comparative Literature,Tom McEnaney,N/A,https://vcresearch.berkeley.edu/faculty/tom-mcenaney,N/A,N/A
Berkeley,Dept of Economics,Daniel McFadden,N/A,https://vcresearch.berkeley.edu/faculty/daniel-mcfadden,N/A,N/A
Berkeley,Dept of English,Fiona McFarlane,N/A,https://vcresearch.berkeley.edu/faculty/fiona-mcfarlane,N/A,N/A
Berkeley,Dept of Comparative Literature,Ramsey McGlazer,N/A,https://vcresearch.berkeley.edu/faculty/ramsey-mcglazer,N/A,N/A
Berkeley,Dept of Integrative Biology,Jimmy A. McGuire,N/A,https://vcresearch.berkeley.edu/faculty/jimmy-mcguire,N/A,N/A
Berkeley,Dept of African American Studies,Sam A. Mchombo,N/A,https://vcresearch.berkeley.edu/faculty/sam-mchombo,N/A,N/A
Berkeley,Dept of Physics,Daniel McKinsey,N/A,https://vcresearch.berkeley.edu/faculty/daniel-mckinsey,N/A,N/A
Berkeley,Dept of French,Mairi McLaughlin,N/A,https://vcresearch.berkeley.edu/faculty/mairi-mclaughlin,N/A,N/A
Berkeley,Dept of History,Rebecca McLennan,N/A,https://vcresearch.berkeley.edu/faculty/rebecca-mclennan,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Sara McMains,N/A,https://vcresearch.berkeley.edu/faculty/sara-mcmains,N/A,N/A
Berkeley,Haas School of Business,Timothy McQuade,N/A,https://vcresearch.berkeley.edu/faculty/timothy-mcquade,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Jonas Meckling,N/A,https://vcresearch.berkeley.edu/faculty/jonas-meckling,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Nasser Meerkhan,N/A,https://vcresearch.berkeley.edu/faculty/nasser-meerkhan,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Negar Mehr,N/A,https://vcresearch.berkeley.edu/faculty/negar-mehr,N/A,N/A
Berkeley,Dept of Statistics,Song Mei,N/A,https://vcresearch.berkeley.edu/faculty/song-mei,N/A,N/A
Berkeley,Haas School of Business,Christine Meisner Rosen,N/A,https://vcresearch.berkeley.edu/faculty/christine-meisner-rosen,N/A,N/A
Berkeley,Dept of Music,Myra Melford,N/A,https://vcresearch.berkeley.edu/faculty/myra-melford,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,Anastasios Melis,N/A,https://vcresearch.berkeley.edu/faculty/anastasios-melis,N/A,N/A
Berkeley,Dept of Psychology,Rodolfo Mendoza-Denton,N/A,https://vcresearch.berkeley.edu/faculty/rodolfo-mendoza-denton,N/A,N/A
Berkeley,School of Law,Peter S. Menell,N/A,https://vcresearch.berkeley.edu/faculty/peter-menell,N/A,N/A
Berkeley,School of Journalism,Shereen Marisol Meraji,N/A,https://vcresearch.berkeley.edu/faculty/shereen-marisol-meraji,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Sabeeha Merchant,N/A,https://vcresearch.berkeley.edu/faculty/sabeeha-merchant,N/A,N/A
Berkeley,School of Law,Robert P. Merges,N/A,https://vcresearch.berkeley.edu/faculty/robert-merges,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Ali Mesbah,N/A,https://vcresearch.berkeley.edu/faculty/ali-mesbah,N/A,N/A
Berkeley,Dept of Bioengineering,Phillip Messersmith,N/A,https://vcresearch.berkeley.edu/faculty/phillip-messersmith,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Barbara Meyer,N/A,https://vcresearch.berkeley.edu/faculty/barbara-meyer,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Baoxia Mi,N/A,https://vcresearch.berkeley.edu/faculty/baoxia-mi,N/A,N/A
Berkeley,Dept of Linguistics,Lev Michael,N/A,https://vcresearch.berkeley.edu/faculty/lev-michael,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Arthur Middleton,N/A,https://vcresearch.berkeley.edu/faculty/arthur-middleton,N/A,N/A
Berkeley,School of Social Welfare,James Midgley,N/A,https://vcresearch.berkeley.edu/faculty/james-midgley,N/A,N/A
Berkeley,Dept of Economics,Edward Miguel,N/A,https://vcresearch.berkeley.edu/faculty/edward-miguel,N/A,N/A
Berkeley,Dept of Linguistics,Line Mikkelsen,N/A,https://vcresearch.berkeley.edu/faculty/line-mikkelsen,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Burkhard Militzer,N/A,https://vcresearch.berkeley.edu/faculty/burkhard-militzer,N/A,N/A
Berkeley,Haas School of Business,Conrad Miller,N/A,https://vcresearch.berkeley.edu/faculty/conrad-miller,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Craig Miller,N/A,https://vcresearch.berkeley.edu/faculty/craig-miller,N/A,N/A
Berkeley,Dept of Chemistry,Evan Miller,N/A,https://vcresearch.berkeley.edu/faculty/evan-miller,N/A,N/A
Berkeley,Dept of English,Jennifer Miller,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-miller,N/A,N/A
Berkeley,Dept of Art Practice,Jill Miller,N/A,https://vcresearch.berkeley.edu/faculty/jill-miller,N/A,N/A
Berkeley,Dept of History,Maureen C. Miller,N/A,https://vcresearch.berkeley.edu/faculty/maureen-c-miller,N/A,N/A
Berkeley,Dept of Chemistry,William H. Miller,N/A,https://vcresearch.berkeley.edu/faculty/william-h-miller,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Nicholas J. Mills,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-j-mills,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Megan Mills-Novoa,N/A,https://vcresearch.berkeley.edu/faculty/megan-mills-novoa,N/A,N/A
Berkeley,Dept of Music,David Milnes,N/A,https://vcresearch.berkeley.edu/faculty/david-milnes,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Andrew Minor,N/A,https://vcresearch.berkeley.edu/faculty/andrew-minor,N/A,N/A
Berkeley,Dept of Integrative Biology,Brent D. Mishler,N/A,https://vcresearch.berkeley.edu/faculty/brent-mishler,N/A,N/A
Berkeley,Dept of Political Science,Cecilia Hyunjung Mo,N/A,https://vcresearch.berkeley.edu/faculty/cecilia-hyunjung-mo,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Minoo Moallem,N/A,https://vcresearch.berkeley.edu/faculty/minoo-moallem,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Jack P. Moehle,N/A,https://vcresearch.berkeley.edu/faculty/jack-p-moehle,N/A,N/A
Berkeley,Dept of Bioengineering,Mohammad Mofrad,N/A,https://vcresearch.berkeley.edu/faculty/mohammad-mofrad,N/A,N/A
Berkeley,School of Law,Saira Mohamed,N/A,https://vcresearch.berkeley.edu/faculty/saira-mohamed,N/A,N/A
Berkeley,Dept of Mathematics,Antonio Montalban,N/A,https://vcresearch.berkeley.edu/faculty/antonio-montalban,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Paulo J. M. Monteiro,N/A,https://vcresearch.berkeley.edu/faculty/paulo-monteiro,N/A,N/A
Berkeley,Dept of Ethnic Studies,David Montejano,N/A,https://vcresearch.berkeley.edu/faculty/david-montejano,N/A,N/A
Berkeley,Goldman School of Public Policy,Claire Montialoux,N/A,https://vcresearch.berkeley.edu/faculty/claire-montialoux,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,David Moore,N/A,https://vcresearch.berkeley.edu/faculty/david-moore,N/A,N/A
Berkeley,Haas School of Business,Don Moore,N/A,https://vcresearch.berkeley.edu/faculty/don-moore,N/A,N/A
Berkeley,Dept of Physics,Joel Moore,N/A,https://vcresearch.berkeley.edu/faculty/joel-moore,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Priya Moorjani,N/A,https://vcresearch.berkeley.edu/faculty/priya-moorjani,N/A,N/A
Berkeley,Dept of Sociology,G. Cristina Mora,N/A,https://vcresearch.berkeley.edu/faculty/g-cristina-mora,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Rachel Morello-Frosch,N/A,https://vcresearch.berkeley.edu/faculty/rachel-morello-frosch,N/A,N/A
Berkeley,Dept of Economics,Enrico Moretti,N/A,https://vcresearch.berkeley.edu/faculty/enrico-moretti,N/A,N/A
Berkeley,School of Law,Calvin Morrill,N/A,https://vcresearch.berkeley.edu/faculty/calvin-morrill,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Courtney Desiree Morris,N/A,https://vcresearch.berkeley.edu/faculty/courtney-desiree-morris,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,"John W. Morris, Jr",N/A,https://vcresearch.berkeley.edu/faculty/john-w-morris-jr,N/A,N/A
Berkeley,Haas School of Business,Adair Morse,N/A,https://vcresearch.berkeley.edu/faculty/adair-morse,N/A,N/A
Berkeley,Dept of Nuclear Engineering,Edward C. Morse,N/A,https://vcresearch.berkeley.edu/faculty/edward-c-morse,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Khalid M. Mosalam,N/A,https://vcresearch.berkeley.edu/faculty/khalid-mosalam,N/A,N/A
Berkeley,Haas School of Business,Sarah Moshary,N/A,https://vcresearch.berkeley.edu/faculty/sarah-moshary,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Scott Moura,N/A,https://vcresearch.berkeley.edu/faculty/scott-moura,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Louise Mozingo,N/A,https://vcresearch.berkeley.edu/faculty/louise-mozingo,N/A,N/A
Berkeley,Dept of Physics,Holger Mueller,N/A,https://vcresearch.berkeley.edu/faculty/holger-mueller,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Mark W. Mueller,N/A,https://vcresearch.berkeley.edu/faculty/mark-w-mueller,N/A,N/A
Berkeley,School of Public Health,Mahasin Mujahid,N/A,https://vcresearch.berkeley.edu/faculty/mahasin-mujahid,N/A,N/A
Berkeley,Dept of Sociology,Christopher Muller,N/A,https://vcresearch.berkeley.edu/faculty/christopher-muller,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Rikky Muller,N/A,https://vcresearch.berkeley.edu/faculty/rikky-muller,N/A,N/A
Berkeley,School of Information,Deirdre Mulligan,N/A,https://vcresearch.berkeley.edu/faculty/deirdre-mulligan,N/A,N/A
Berkeley,Dept of Economics,Mathilde Muñoz,N/A,https://vcresearch.berkeley.edu/faculty/mathilde-munoz,N/A,N/A
Berkeley,Dept of Physics,Hitoshi Murayama,N/A,https://vcresearch.berkeley.edu/faculty/hitoshi-murayama,N/A,N/A
Berkeley,Dept of Ancient Greek & Roman Studies,Trevor M. Murphy,N/A,https://vcresearch.berkeley.edu/faculty/trevor-m-murphy,N/A,N/A
Berkeley,Dept of Bioengineering,Niren Murthy,N/A,https://vcresearch.berkeley.edu/faculty/niren-murthy,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Anders Näär,N/A,https://vcresearch.berkeley.edu/faculty/anders-naar,N/A,N/A
Berkeley,Dept of Integrative Biology,Michael Nachman,N/A,https://vcresearch.berkeley.edu/faculty/michael-nachman,N/A,N/A
Berkeley,Goldman School of Public Policy,Michael Nacht,N/A,https://vcresearch.berkeley.edu/faculty/michael-nacht,N/A,N/A
Berkeley,Dept of Rhetoric,Ramona Naddaff,N/A,https://vcresearch.berkeley.edu/faculty/ramona-naddaff,N/A,N/A
Berkeley,Dept of Mathematics,David Nadler,N/A,https://vcresearch.berkeley.edu/faculty/david-nadler,N/A,N/A
Berkeley,Haas School of Business,Abhishek Nagaraj,N/A,https://vcresearch.berkeley.edu/faculty/abhishek-nagaraj,N/A,N/A
Berkeley,Dept of Comparative Literature,Eric Naiman,N/A,https://vcresearch.berkeley.edu/faculty/eric-naiman,N/A,N/A
Berkeley,Dept of Economics,Emi Nakamura,N/A,https://vcresearch.berkeley.edu/faculty/emi-nakamura,N/A,N/A
Berkeley,Dept of Anthropology,Karen Nakamura,N/A,https://vcresearch.berkeley.edu/faculty/karen-nakamura,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Joseph L. Napoli,N/A,https://vcresearch.berkeley.edu/faculty/joseph-l-napoli,N/A,N/A
Berkeley,Goldman School of Public Policy,Janet Napolitano,N/A,https://vcresearch.berkeley.edu/faculty/janet-napolitano,N/A,N/A
Berkeley,School of Law,Tejas Narechania,N/A,https://vcresearch.berkeley.edu/faculty/tejas-narechania,N/A,N/A
Berkeley,Haas School of Business,Olivia Natan,N/A,https://vcresearch.berkeley.edu/faculty/olivia-natan,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Ignacio Navarrete,N/A,https://vcresearch.berkeley.edu/faculty/ignacio-navarrete,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Dipti Nayak,N/A,https://vcresearch.berkeley.edu/faculty/dipti-nayak,N/A,N/A
Berkeley,Dept of Physics,Jeffrey Neaton,N/A,https://vcresearch.berkeley.edu/faculty/jeffrey-neaton,N/A,N/A
Berkeley,Division of Computer Science (EECS),Jelani Nelson,N/A,https://vcresearch.berkeley.edu/faculty/jelani-nelson,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Kara L. Nelson,N/A,https://vcresearch.berkeley.edu/faculty/kara-nelson,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Laura C. Nelson,N/A,https://vcresearch.berkeley.edu/faculty/laura-c-nelson,N/A,N/A
Berkeley,Haas School of Business,Leif Nelson,N/A,https://vcresearch.berkeley.edu/faculty/leif-nelson,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Peter Nelson,N/A,https://vcresearch.berkeley.edu/faculty/peter-nelson,N/A,N/A
Berkeley,Dept of Psychology,Charlan Jeanne Nemeth,N/A,https://vcresearch.berkeley.edu/faculty/charlan-jeanne-nemeth,N/A,N/A
Berkeley,Dept of Film and Media,Anne Nesbet,N/A,https://vcresearch.berkeley.edu/faculty/anne-nesbet,N/A,N/A
